,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19856,-0.7019544030613125,4,0.4435658632037102,0.7453757235404648,4,10,1,4,0,1.0456003491990693,-0.2179980768942208,-0.03151041920840369,39,>50K
22711,-0.335456475810831,7,0.6021220039587875,1.133702193534905,2,10,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
16521,0.397539378690132,4,-0.780903771112934,1.5220286635293454,2,1,0,4,1,0.39476089731240604,-0.2179980768942208,0.779460235411192,39,<=50K
7043,0.17764062233984312,4,-1.1820408291622788,2.298681603518226,0,12,4,4,0,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,>50K
4892,-1.1417519157618903,4,0.27041324464223215,0.7453757235404648,4,8,3,4,0,-0.14571521360410045,-0.2179980768942208,-0.43699574651820156,39,<=50K
18564,-0.6286548176112162,0,-0.4042937372942666,-0.03127721644841584,4,0,3,4,0,-0.14571521360410045,-0.2179980768942208,-0.8424810738279994,39,<=50K
10320,-0.5553552321611199,4,1.3777784544743203,-0.4196036864428561,5,14,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
24114,-0.5553552321611199,4,-0.3825130555675278,-0.8079301564372964,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,0.21178077717747504,39,<=50K
19561,-0.7019544030613125,0,0.631486012045883,-3.1378889764039384,4,0,3,1,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,30,<=50K
4854,-0.9951527448616977,4,-1.0916586023285035,1.133702193534905,4,13,1,1,0,-0.14571521360410045,2.487503343251658,-0.03151041920840369,30,<=50K
4637,0.10434103688974683,6,0.19075980911277113,-0.03127721644841584,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,1.5904308900307877,39,<=50K
21499,-0.335456475810831,4,-0.142260352506703,-0.03127721644841584,2,8,0,4,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,<=50K
9550,0.10434103688974683,6,-0.2608282259379945,-0.4196036864428561,2,3,0,1,1,-0.14571521360410045,-0.2179980768942208,2.077013282802545,35,<=50K
24032,-0.6286548176112162,6,-1.049655716974147,0.35704925354602446,2,5,0,4,1,-0.14571521360410045,-0.2179980768942208,1.5904308900307877,39,<=50K
20645,0.397539378690132,4,1.2470183407919793,1.133702193534905,2,12,0,4,1,-0.14571521360410045,-0.2179980768942208,1.5904308900307877,39,>50K
28920,-0.04225813401044578,4,-0.9738319562858184,0.35704925354602446,4,4,2,1,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
17715,-0.11555771946054208,4,3.415488569074932,-0.4196036864428561,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,>50K
10209,-0.4820556467110236,4,0.9617408253309413,1.133702193534905,4,12,1,4,0,-0.14571521360410045,3.721330913977526,-0.03151041920840369,39,<=50K
29118,-0.5553552321611199,5,1.0876354464111488,-0.03127721644841584,4,4,3,4,1,-0.14571521360410045,-0.2179980768942208,0.37397490810139417,39,<=50K
27058,-0.6286548176112162,2,-1.3419748926269446,-0.8079301564372964,2,1,5,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
23386,-0.6286548176112162,4,-0.2305044234118062,1.133702193534905,4,12,3,4,0,-0.14571521360410045,-0.2179980768942208,1.9959162173405856,39,<=50K
25934,0.6174381350404209,4,2.981015284368781,-0.8079301564372964,4,1,2,2,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
6941,0.5441385495903246,1,-1.4268929431985582,1.5220286635293454,2,4,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,9,>50K
8017,-0.4087560612609273,4,-0.08750455490222263,-0.03127721644841584,5,1,4,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
22625,-0.9951527448616977,4,2.044949624626655,1.133702193534905,4,4,1,2,0,-0.14571521360410045,-0.2179980768942208,-0.19370455013232282,39,<=50K
9521,-0.4087560612609273,4,-0.840192459286199,-0.4196036864428561,2,4,5,4,0,-0.14571521360410045,-0.2179980768942208,0.13068371171551546,2,>50K
6949,-0.4087560612609273,4,-0.7449922544264829,1.133702193534905,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,0.37397490810139417,39,<=50K
6881,0.9839360622909025,7,1.0805082599822422,-0.03127721644841584,5,11,4,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
13051,-1.068452330311794,4,1.1930322793218209,-0.4196036864428561,4,6,3,2,1,-0.14571521360410045,-0.2179980768942208,-1.2479664011377973,39,<=50K
15781,-0.11555771946054208,4,-0.21169815415473112,-1.5845830964261771,4,3,3,4,1,-0.14571521360410045,-0.2179980768942208,-0.43699574651820156,39,<=50K
26726,1.4237335749914803,4,0.4224408826284308,-0.4196036864428561,0,3,1,4,1,1.8380589253381638,-0.2179980768942208,0.6172661044872729,39,>50K
20914,-1.1417519157618903,4,-0.3305226062974632,-0.4196036864428561,2,8,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,13,<=50K
26698,-0.18885730491063837,4,0.796770216789848,1.133702193534905,4,8,1,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
4673,1.863531087692058,4,-0.8295016796428389,-0.4196036864428561,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
12173,1.2038348186411914,2,-0.8612319136243315,-0.4196036864428561,2,10,2,4,0,-0.14571521360410045,5.346613818387504,-0.03151041920840369,39,>50K
6996,-0.9951527448616977,4,1.945663166214366,-0.03127721644841584,2,12,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
1252,-0.6286548176112162,4,0.8933483443591528,-0.4196036864428561,2,1,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,0,<=50K
11470,-0.11555771946054208,4,-1.063748540272905,1.133702193534905,2,4,0,4,1,-0.14571521360410045,-0.2179980768942208,0.37397490810139417,39,>50K
15254,-1.2883510866620829,4,1.4970210348875483,-0.4196036864428561,4,3,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
19758,-0.8485535739615051,6,-0.7784140073204359,-0.4196036864428561,4,11,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.8424810738279994,39,<=50K
19198,0.10434103688974683,4,-0.4238222281094709,2.298681603518226,2,10,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,>50K
21103,-1.1417519157618903,4,0.47873615250155505,-2.749562506409498,4,6,1,4,1,-0.14571521360410045,-0.2179980768942208,1.18494556272099,26,<=50K
22928,-1.581549428462468,0,1.3580313966086297,-1.5845830964261771,4,0,3,4,0,-0.14571521360410045,-0.2179980768942208,-2.9510047758389484,39,<=50K
10040,-1.5082498430123719,4,-0.11039707771187088,-0.4196036864428561,4,3,3,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
4858,0.3242397932400357,4,1.350695146044475,-0.03127721644841584,2,14,0,4,1,-0.14571521360410045,-0.2179980768942208,1.5904308900307877,39,>50K
24285,0.17764062233984312,4,-0.7015734347015834,-0.03127721644841584,2,4,0,4,1,13.684139089246393,-0.2179980768942208,0.779460235411192,39,>50K
27613,1.130535233191095,0,-0.5123893981326846,-0.03127721644841584,2,0,0,4,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,<=50K
8580,-0.7019544030613125,6,-0.36380181546283813,0.35704925354602446,4,1,1,4,0,0.15494882558026116,-0.2179980768942208,-0.03151041920840369,39,<=50K
8427,-1.4349502575622755,4,-1.1287294746740568,0.35704925354602446,4,8,3,1,1,-0.14571521360410045,-0.2179980768942208,-1.9778399902954333,39,<=50K
17461,-0.4087560612609273,4,0.1423804676333526,-0.03127721644841584,2,12,0,4,1,-0.14571521360410045,-0.2179980768942208,0.2928778426394346,39,<=50K
10176,-0.11555771946054208,4,0.5032156621560399,-0.8079301564372964,5,9,4,2,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
4363,0.3242397932400357,1,-1.0680248521302491,-0.4196036864428561,2,14,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
28538,0.8373368913907099,4,0.7539215719792611,1.133702193534905,0,4,4,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,>50K
17154,0.17764062233984312,4,0.1416202344142692,1.5220286635293454,2,4,0,4,1,-0.14571521360410045,-0.2179980768942208,0.37397490810139417,39,>50K
10357,-0.4087560612609273,4,0.9324148289048,-0.03127721644841584,2,8,5,4,0,-0.14571521360410045,-0.2179980768942208,-1.1668693356758377,39,<=50K
29109,0.6174381350404209,2,-0.10881009086703432,-0.03127721644841584,0,10,1,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
25249,-0.18885730491063837,4,-0.038155916068472795,-0.03127721644841584,2,4,5,4,0,-0.14571521360410045,-0.2179980768942208,-0.43699574651820156,39,>50K
16633,0.031041451439650522,4,-1.1819458000098935,-0.03127721644841584,2,4,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
14489,-1.1417519157618903,4,0.7595472978004781,0.35704925354602446,4,13,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
26150,1.863531087692058,1,-0.13518068065398903,2.298681603518226,2,10,0,1,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,3,>50K
7239,0.8373368913907099,4,-0.6530515494935867,0.35704925354602446,2,8,5,2,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
14430,-1.2883510866620829,0,0.160806620280886,-1.1962566264317367,2,0,5,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
3419,0.031041451439650522,4,1.489285661883375,-0.03127721644841584,4,4,1,4,1,-0.14571521360410045,-0.2179980768942208,0.37397490810139417,39,<=50K
26657,-0.8485535739615051,4,-0.0005433775543226242,-2.3612360364150575,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
10015,2.5965269421930213,0,0.787865985211334,0.7453757235404648,6,0,1,4,0,-0.14571521360410045,-0.2179980768942208,-1.6534517284475951,39,<=50K
31929,0.3242397932400357,6,0.8336795395763461,-0.4196036864428561,2,5,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.8424810738279994,39,<=50K
4976,0.5441385495903246,6,-0.3911417026041242,1.5220286635293454,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,>50K
4544,-1.2150515012119867,4,-0.03142785207958489,-1.5845830964261771,4,3,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.8424810738279994,39,<=50K
21949,0.5441385495903246,4,0.03044562903856361,1.133702193534905,2,1,0,1,1,-0.14571521360410045,5.765322371505318,-0.43699574651820156,30,>50K
24323,1.0572356477409988,4,1.1734562739304237,-0.03127721644841584,5,3,1,4,1,-0.14571521360410045,5.837171768194175,0.37397490810139417,39,>50K
17100,0.10434103688974683,4,0.6120620532983027,-1.5845830964261771,5,14,3,4,1,-0.14571521360410045,-0.2179980768942208,-0.43699574651820156,39,<=50K
21164,0.3242397932400357,2,-0.7117700627525392,-0.03127721644841584,2,14,0,4,1,-0.14571521360410045,-0.2179980768942208,-1.8967429248334737,39,<=50K
12338,0.6174381350404209,7,-0.3952089503262202,2.298681603518226,0,10,4,4,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,10,>50K
2048,-0.7752539885114088,4,1.085183694279605,-0.4196036864428561,2,3,0,4,1,-0.14571521360410045,4.360542787968036,0.13068371171551546,39,>50K
5997,-1.068452330311794,4,0.09816340302841559,-0.4196036864428561,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,1.5904308900307877,26,>50K
22984,1.2771344040912875,4,0.035102057505449306,1.133702193534905,2,10,0,4,1,-0.14571521360410045,4.494331319733491,1.9959162173405856,39,>50K
23629,0.3242397932400357,2,1.063174942587141,-0.8079301564372964,2,14,0,4,1,-0.14571521360410045,3.694077694543822,-0.03151041920840369,39,<=50K
15444,-1.3616506721121793,4,0.28040080855794003,-0.4196036864428561,2,10,3,4,0,-0.14571521360410045,-0.2179980768942208,-0.35589868105624195,0,<=50K
13456,-0.9218531594116014,4,2.7944540524057198,-2.3612360364150575,4,6,4,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,13,<=50K
20562,0.3242397932400357,6,-1.4703402716691731,1.133702193534905,2,10,0,4,1,-0.14571521360410045,-0.2179980768942208,-1.5723546629856355,39,<=50K
4809,-0.4087560612609273,4,0.19139650443375347,-0.03127721644841584,4,13,3,4,1,-0.14571521360410045,-0.2179980768942208,-1.6534517284475951,39,<=50K
10916,-0.11555771946054208,4,0.003286297286809897,-0.4196036864428561,4,1,3,4,0,-0.14571521360410045,-0.2179980768942208,1.18494556272099,39,<=50K
3636,0.47083896414022836,4,1.091037490066547,-0.8079301564372964,2,7,0,1,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,0,<=50K
23524,-1.2150515012119867,4,-1.032151347104752,-0.4196036864428561,4,8,1,4,0,-0.14571521360410045,-0.2179980768942208,-1.2479664011377973,39,<=50K
23574,-0.7019544030613125,4,-0.1238817144353623,-0.03127721644841584,4,12,4,4,0,-0.14571521360410045,-0.2179980768942208,-1.2479664011377973,39,<=50K
17844,0.5441385495903246,4,-0.03498194237879969,-0.03127721644841584,4,7,1,4,0,-0.14571521360410045,-0.2179980768942208,0.37397490810139417,39,<=50K
15106,0.9106364768408062,4,-0.7852846150379019,-2.3612360364150575,2,14,0,2,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
5989,-0.4820556467110236,4,1.5135180957416576,-0.4196036864428561,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
9860,-1.3616506721121793,0,-0.42833611284777845,-0.03127721644841584,4,0,3,1,0,-0.14571521360410045,3.751061698814294,-0.03151041920840369,36,<=50K
27332,0.5441385495903246,4,1.901379581202759,1.133702193534905,2,12,0,4,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,11,>50K
18384,0.10434103688974683,0,0.32881816169831274,-1.9729095664206173,0,0,4,4,0,-0.14571521360410045,-0.2179980768942208,-2.8699077103769888,5,<=50K
12763,-1.3616506721121793,4,0.8820588810557647,-0.03127721644841584,4,8,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
29189,0.10434103688974683,4,-1.2704179408807217,1.5220286635293454,0,10,1,4,1,-0.14571521360410045,-0.2179980768942208,-1.6534517284475951,39,<=50K
15158,-0.6286548176112162,4,-0.2881015926726107,-0.4196036864428561,4,8,1,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,21,<=50K
8175,-0.7752539885114088,4,0.5683866548619625,-0.4196036864428561,2,12,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
404,-0.7752539885114088,4,-0.22121057230851188,-2.3612360364150575,2,6,0,3,1,-0.14571521360410045,5.180616936382217,-0.03151041920840369,33,<=50K
384,-0.18885730491063837,2,-0.6884594116723951,-0.03127721644841584,2,14,5,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
8702,0.47083896414022836,4,0.43870037060157663,1.133702193534905,0,4,3,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
7266,0.47083896414022836,4,0.12403984122296609,1.133702193534905,2,10,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,>50K
10344,-0.4087560612609273,6,0.565326716155152,-2.749562506409498,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,>50K
18017,-0.9218531594116014,4,0.9676516386093146,1.133702193534905,4,14,3,4,1,-0.14571521360410045,-0.2179980768942208,-1.6534517284475951,39,<=50K
20384,-0.2621568903607347,4,0.2864446626496529,0.35704925354602446,4,1,1,2,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
13772,1.9368306731421543,4,2.659322597713649,1.133702193534905,2,12,0,4,1,-0.14571521360410045,-0.2179980768942208,-2.058937055757393,39,<=50K
21168,0.3242397932400357,4,-1.3138082518599055,-0.8079301564372964,2,14,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
6938,0.397539378690132,4,-0.10095117996475989,-0.4196036864428561,4,12,1,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
6970,0.10434103688974683,2,-0.8857209261940548,-0.4196036864428561,4,1,3,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
20309,1.4237335749914803,1,2.9220877069745805,1.133702193534905,2,4,0,2,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,>50K
29912,-1.1417519157618903,4,0.10650696260785567,-0.4196036864428561,0,8,3,4,0,-0.14571521360410045,-0.2179980768942208,-2.4644223830671907,39,<=50K
4158,0.5441385495903246,4,0.006916410907933031,-0.4196036864428561,0,9,4,4,0,-0.14571521360410045,-0.2179980768942208,-1.0046752047519185,7,<=50K
23833,0.9106364768408062,4,-1.2606394411002617,-1.9729095664206173,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
29524,0.3242397932400357,4,-0.054557947770196694,0.7453757235404648,2,10,0,4,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,<=50K
30474,-0.11555771946054208,4,-0.16655930677165548,-0.4196036864428561,4,8,4,2,0,-0.14571521360410045,-0.2179980768942208,-0.8424810738279994,39,<=50K
31767,-1.4349502575622755,4,-0.059176364576128224,-0.03127721644841584,4,6,3,4,1,-0.14571521360410045,-0.2179980768942208,-1.2479664011377973,39,<=50K
13550,0.7640373059406136,4,-0.5142614724346773,-0.4196036864428561,6,3,4,1,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,35,<=50K
8415,-1.3616506721121793,4,0.2535075584328655,1.133702193534905,4,12,2,2,0,-0.14571521360410045,-0.2179980768942208,-0.8424810738279994,39,<=50K
2193,-0.6286548176112162,4,2.8409993312440998,-1.9729095664206173,2,6,2,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,26,<=50K
27712,0.17764062233984312,6,0.4859868768285628,-0.4196036864428561,0,5,2,4,1,-0.14571521360410045,-0.2179980768942208,-1.6534517284475951,39,<=50K
29045,-1.2883510866620829,4,0.3031602905542487,-0.4196036864428561,4,12,3,4,0,-0.14571521360410045,-0.2179980768942208,-0.43699574651820156,39,<=50K
26400,0.031041451439650522,4,-1.036969325130693,-0.03127721644841584,2,8,0,1,1,-0.14571521360410045,-0.2179980768942208,3.5367604611178174,39,>50K
1015,0.6907377204905172,4,-0.7829088862282664,-2.3612360364150575,2,6,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
5124,-1.5082498430123719,4,-0.6602262504986861,-0.8079301564372964,4,12,3,4,0,-0.14571521360410045,-0.2179980768942208,-1.3290634665997567,39,<=50K
29548,0.8373368913907099,4,0.34911638864783895,-0.03127721644841584,2,13,0,4,1,-0.14571521360410045,-0.2179980768942208,0.37397490810139417,39,>50K
23802,0.17764062233984312,4,0.711804651642042,-0.03127721644841584,5,10,3,4,0,-0.14571521360410045,9.444506995055347,-0.03151041920840369,39,<=50K
23793,-0.7019544030613125,0,1.4191731532534104,-1.1962566264317367,0,0,1,4,0,0.32699393355880113,-0.2179980768942208,0.6172661044872729,39,<=50K
25373,-0.04225813401044578,5,-0.618584475923394,1.133702193534905,4,3,1,4,0,-0.14571521360410045,-0.2179980768942208,-1.6534517284475951,39,<=50K
19255,-1.2150515012119867,0,-0.6855515196094012,1.133702193534905,4,0,1,4,1,-0.14571521360410045,-0.2179980768942208,-1.2479664011377973,39,<=50K
9,0.2509402077899394,4,-0.2880350722659409,1.133702193534905,2,4,0,4,1,0.5704018033676679,-0.2179980768942208,-0.03151041920840369,39,>50K
31169,-1.1417519157618903,4,-1.129328158334085,1.133702193534905,4,4,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
10136,-0.18885730491063837,6,-0.36526526440957363,1.133702193534905,2,10,0,4,1,-0.14571521360410045,-0.2179980768942208,0.37397490810139417,39,>50K
18222,0.2509402077899394,6,-1.5185390577590594,1.133702193534905,2,12,0,4,1,-0.14571521360410045,-0.2179980768942208,0.6172661044872729,39,<=50K
4804,0.6907377204905172,4,-1.478398743791457,-0.4196036864428561,2,5,0,4,1,-0.14571521360410045,-0.2179980768942208,2.4014015446503834,39,<=50K
16639,0.031041451439650522,4,2.336565584551801,-0.03127721644841584,4,7,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
